filepath,label
/content/concrete-3/train/images/001257_jpg.rf.835b3c6a1c05e9c09e9da0399251f9c2.jpg,Infrastructure_Damage_Concrete
/content/Domestic-trash-2/train/images/Datacluster-Trash-126-_jpg.rf.2064755cda155ec4356a71317f665f1e.jpg,Domestic_trash
/content/illegal-parking-1/valid/images/illegal-parking-809-_png.rf.c0bb7f3ca265f1fb33f93ab26f3f2650.jpg,Parking_Issues_Illegal_Parking
/content/concrete-3/test/images/489_JPG.rf.9f5d2fa40416feb161d4af65aacb7eee.jpg,Infrastructure_Damage_Concrete
/content/damaged-signs-Hind-2/train/images/IMG_8197_jpg.rf.6334da61b9b29905ff28ab8de843a25c.jpg,Road_Issues_Damaged_Sign
/content/pothole-ek-1/train/images/images212_jpg.rf.d4adfe118e17a4a5fbb72c8efff3631f.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8268_jpg.rf.c9686f7a59ff0af5f979fd95691c5853.jpg,Road_Issues_Damaged_Sign
/content/Domestic-trash-2/train/images/Datacluster-Trash-199-_jpg.rf.9da2c743239dae5affc144b0095d25ce.jpg,Domestic_trash
/content/Graffiti-1/train/images/PicsArt_05-03-03-19-37-1068x724_jpg.rf.467414e3d2100ba93f820a4fa0418f5a.jpg,Vandalism_Graffiti
/content/Graffiti-1/train/images/2776694107672619129_jpg.rf.5d3d1e157a5f980369b413a89290b3ab.jpg,Vandalism_Graffiti
/content/illegal-parking-1/train/images/illegal-parking-663-_png.rf.466c8756b6108c84decc3cd5c1bda883.jpg,Parking_Issues_Illegal_Parking
/content/Graffiti-1/train/images/IMG_20180714_094934_jpg.rf.366cb47dc92d99fa491fe71150e5caa7.jpg,Vandalism_Graffiti
/content/Domestic-Trash--1/train/images/Datacluster-Trash-148-_jpg.rf.5d60496b2e9d0e0b4c80e3526525c037.jpg,Domestic_trash
/content/illegal-parking-1/train/images/illegal-parking-688-_png.rf.73ce6f7031d6fab9f0cb89643fa5dda9.jpg,Parking_Issues_Illegal_Parking
/content/Road-holes-1/train/images/1084_jpg.rf.75acee9961332c88df0c982cdc235a2d.jpg,Road_Issues_Pothole
/content/concrete-3/train/images/562_JPG.rf.47f4ef7bd2c6b0df77a37caa3ac94472.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/001290_jpg.rf.d0106bb4b2edc5ff7c9f45d9dc67fdb5.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/001274_jpg.rf.d1eee20a6080e5fc49147a10ad6323e2.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/562_JPG.rf.3d4aa24c4fb46535c5f54e5c88c9ca24.jpg,Infrastructure_Damage_Concrete
/content/illegal-parking-1/train/images/illegal-parking-184-_png.rf.e08105b09a83628ca9b28ce81b4312f9.jpg,Parking_Issues_Illegal_Parking
/content/Graffiti-1/train/images/IMG_20180719_125020_jpg.rf.603c84dd853426a22d598a2cb14571a0.jpg,Vandalism_Graffiti
/content/damaged-signs-Hind-2/train/images/IMG_8710_jpg.rf.2dba175e15d921df5c0c198470709ed9.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/IMG_20180724_150833_jpg.rf.59baa752c7bcdda5996d5f9e99f089a0.jpg,Vandalism_Graffiti
/content/Domestic-Trash--1/valid/images/Datacluster-Trash-193-_jpg.rf.a71d59c2ea4e6a8846443ebec87141c4.jpg,Domestic_trash
/content/pothole-ek-1/train/images/images191_jpg.rf.694c9b9b2970bea55fc29db7df703541.jpg,Road_Issues_Pothole
/content/pothole-ek-1/train/images/youtube-29_jpg.rf.d737991fb79be7a62b735b29e7a98c92.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8157_jpg.rf.a86755b188af7d976ed2b30b2990d67a.jpg,Road_Issues_Damaged_Sign
/content/Domestic-Trash--1/train/images/Datacluster-Trash-85-_jpg.rf.2379a36c5bb3b2c00f63ea24e03d5bf0.jpg,Domestic_trash
/content/Graffiti-1/train/images/2776980923036941146_jpg.rf.23602fa0c110cab14ddac9e86f32830d.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/0051_jpg.rf.7d7fb3d2d0bda3fd3af82e5306add54b.jpg,Infrastructure_Damage_Concrete
/content/Road-holes-1/train/images/1108_jpg.rf.8d3b44fa20300d5c361f03c6aa247a81.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8975_jpg.rf.cd1a62f90c2ba2274662d055ca45f026.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/IMG_20100101_032407_jpg.rf.362063a4bdb41a4360b7b6f0ff54a602.jpg,Vandalism_Graffiti
/content/Domestic-trash-2/train/images/Datacluster-Trash-180-_jpg.rf.df132c66174035a5e436bbbbbc6575d8.jpg,Domestic_trash
/content/Graffiti-1/valid/images/IMG_20100101_032654_jpg.rf.ef3cea650b2e9a038d06ba8c4b9e1ee0.jpg,Vandalism_Graffiti
/content/pothole-ek-1/valid/images/images155_jpg.rf.a6991efddd7b15d8f0b1d2d30f34501e.jpg,Road_Issues_Pothole
/content/Domestic-trash-2/test/images/Datacluster-Trash-3-_jpg.rf.16b955ca3bb3620174bcee42e04dba07.jpg,Domestic_trash
/content/illegal-parking-1/train/images/illegal-parking-200-_png.rf.03237da926068bfc37dfc80192a5ecc5.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/images229_jpg.rf.1a20c24ab2369ff057a3ea58280c880b.jpg,Road_Issues_Pothole
/content/Graffiti-1/train/images/2702438892383344703_jpg.rf.c84e40e709559a3ed7f002c82b0f23ac.jpg,Vandalism_Graffiti
/content/Graffiti-1/train/images/image_619_jpg.rf.61fc42a00a37c963eea6b8e93296f13a.jpg,Vandalism_Graffiti
/content/illegal-parking-1/train/images/illegal-parking-312-_png.rf.0d697575ebe9971a1877c786014be19e.jpg,Parking_Issues_Illegal_Parking
/content/Domestic-Trash--1/valid/images/Datacluster-Trash-131-_jpg.rf.d247ba29da1e9639e98eced36796237c.jpg,Domestic_trash
/content/Domestic-Trash--1/valid/images/Datacluster-Trash-97-_jpg.rf.fd522ce1dc1ab6eb70d004a0fa232f17.jpg,Domestic_trash
/content/illegal-parking-1/train/images/illegal-parking-174-_png.rf.181f412db41570a4f982b8bf614f57ca.jpg,Parking_Issues_Illegal_Parking
/content/Graffiti-1/train/images/vandalisme-di-sekolah-klaten-1_169_jpeg_jpg.rf.de654865b88fa8febe2e5f92a3ca865a.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/001131_jpg.rf.29507df33cddc8e9372fcdfdf4571834.jpg,Infrastructure_Damage_Concrete
/content/damaged-signs-Hind-2/train/images/IMG_8157_jpg.rf.fbb89946d78f695231dc1d97e4462584.jpg,Road_Issues_Damaged_Sign
/content/illegal-parking-1/train/images/illegal-parking-309-_png.rf.2ecdb63dddf335945935020d2051646f.jpg,Parking_Issues_Illegal_Parking
/content/Domestic-trash-2/train/images/Datacluster-Trash-68-_jpg.rf.160d9c263b468cf67c56996766ea8f85.jpg,Domestic_trash
/content/damaged-signs-Hind-2/train/images/IMG_8907_jpg.rf.ba0e3d58033c5553ce8bd229249ed70d.jpg,Road_Issues_Damaged_Sign
/content/Domestic-Trash--1/train/images/Datacluster-Trash-142-_jpg.rf.72ca0ec5440b56dc5c3e793df6fc2a88.jpg,Domestic_trash
/content/concrete-3/train/images/001279_jpg.rf.8447eb7534632978e10ef659074f1184.jpg,Infrastructure_Damage_Concrete
/content/pothole-ek-1/train/images/youtube-28_jpg.rf.0344ad3e3fe06e568dada5a142d44230.jpg,Road_Issues_Pothole
/content/pothole-ek-1/train/images/youtube-26_jpg.rf.95599474cf66d365449dfd0edb2b9fdd.jpg,Road_Issues_Pothole
/content/Graffiti-1/train/images/image_263_jpg.rf.97c71b49f82c0973185f95ebd407d34e.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/001327_jpg.rf.59508cba13133d432ccc2a9a87396cfa.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/001095_jpg.rf.bc7c013a9ebf360ceded8f7794f2b6b2.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/001118_jpg.rf.e2816306b9458ecd220e651fd81740e9.jpg,Infrastructure_Damage_Concrete
/content/illegal-parking-1/train/images/illegal-parking-665-_png.rf.a5c823a3b5ad39dac57fe98276fa1a10.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/images207_jpg.rf.5330bdb352661ed043f6b26f8e765132.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8954_jpg.rf.e9141a94820a6eac478b01224f6be931.jpg,Road_Issues_Damaged_Sign
/content/damaged-signs-Hind-2/train/images/IMG_8223_jpg.rf.428f0ec4a9f86b547b45d9b94e9ed08e.jpg,Road_Issues_Damaged_Sign
/content/pothole-ek-1/train/images/youtube-30_jpg.rf.15602e96ef0d298f63044ba27ac8f3b3.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8241_jpg.rf.7098b6bd3e7e02fb483d9995cd7b0c8c.jpg,Road_Issues_Damaged_Sign
/content/Illegal-Parking-5/train/images/images-4_jpeg.rf.1fcdabde97a31c33f316687b76ed18dc.jpg,Parking_Issues_Illegal_Parking
/content/concrete-3/train/images/001247_jpg.rf.b3ebfdc186650e8dae10a6a5c9314e7f.jpg,Infrastructure_Damage_Concrete
/content/Graffiti-1/test/images/2702585982111001312_jpg.rf.f91bb1e453052dec754d0cc8416e0e24.jpg,Vandalism_Graffiti
/content/Domestic-Trash--1/test/images/Datacluster-Trash-171-_jpg.rf.da107d3b8cb1e98a615b5d32feef08a1.jpg,Domestic_trash
/content/concrete-3/train/images/540_JPG.rf.d7dd20c61a91156460be6e2bfe3adc3b.jpg,Infrastructure_Damage_Concrete
/content/illegal-parking-1/train/images/illegal-parking-658-_png.rf.c22b7ea41fa36407f3af6be703e233da.jpg,Parking_Issues_Illegal_Parking
/content/Domestic-Trash--1/test/images/Datacluster-Trash-54-_jpg.rf.c8e6c09b961da3f7e69eb18eb2b4b376.jpg,Domestic_trash
/content/Graffiti-1/train/images/image_515_jpg.rf.5172d1386bf586d9a1527689cba0b6f9.jpg,Vandalism_Graffiti
/content/Domestic-Trash--1/train/images/Datacluster-Trash-72-_jpg.rf.dc6a3181b9f367dfc41b2e0bc4de5e46.jpg,Domestic_trash
/content/concrete-3/train/images/0063_jpg.rf.5fff607cfb0e120901bbab5c4cc699a0.jpg,Infrastructure_Damage_Concrete
/content/damaged-signs-Hind-2/train/images/IMG_8165_jpg.rf.a32e8c840121f161ed7ac413525674aa.jpg,Road_Issues_Damaged_Sign
/content/illegal-parking-1/train/images/illegal-parking-683-_png.rf.98936f7d4538fd4f4a7664d6dd5d6547.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/train/images/IMG_8167_jpg.rf.644fc540620d66c7f56b9dd0ab9be9f9.jpg,Road_Issues_Damaged_Sign
/content/Road-holes-1/valid/images/1002_jpg.rf.98ef53a2529cb1198d24e699fd342aa5.jpg,Road_Issues_Pothole
/content/Domestic-trash-2/train/images/Datacluster-Trash-18-_jpg.rf.58bb75f51ae3fc32083f7347294e3eda.jpg,Domestic_trash
/content/concrete-3/train/images/001142_jpg.rf.05b2022e3ff3fd259450f2022789aa4c.jpg,Infrastructure_Damage_Concrete
/content/Domestic-Trash--1/valid/images/Datacluster-Trash-108-_jpg.rf.0d48721ce2fc9d964e074b1cb4153d16.jpg,Domestic_trash
/content/illegal-parking-1/train/images/illegal-parking-257-_png.rf.95ca5c63ea2d01dbacc545dde3397b8f.jpg,Parking_Issues_Illegal_Parking
/content/concrete-3/train/images/001120_jpg.rf.e7a7dd74674d96f3a2363f9d5b0d9605.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/001272_jpg.rf.09601fbd1870bc61a9da7c6770f4fe90.jpg,Infrastructure_Damage_Concrete
/content/pothole-ek-1/train/images/images208_jpg.rf.ee690114fd11f48049fe7cd8083fd761.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8810_jpg.rf.efbd928285356b2bf04f731f8c76b108.jpg,Road_Issues_Damaged_Sign
/content/Road-holes-1/valid/images/1087_jpg.rf.483629bc59692a66efda1c284a0d5cf4.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8964_jpg.rf.f8c93108eeffcb96d64cea89fbae8bc3.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/test/images/IMG_20180725_122016_jpg.rf.377ced7d9ec2fe0640c0ceb4a6fa4ba0.jpg,Vandalism_Graffiti
/content/Graffiti-1/train/images/IMG_20180721_090938_jpg.rf.5d8e9a59c429402bc657f6da1b675962.jpg,Vandalism_Graffiti
/content/pothole-ek-1/train/images/images21_jpg.rf.1a9c18c7e14d5d1240d983128c13577c.jpg,Road_Issues_Pothole
/content/illegal-parking-1/train/images/illegal-parking-118-_png.rf.8d606d6f81af95ffe86ddcb4246823de.jpg,Parking_Issues_Illegal_Parking
/content/Graffiti-1/train/images/2754135394467800246_jpg.rf.b008e5d86d51b6c548512150b745c735.jpg,Vandalism_Graffiti
/content/Graffiti-1/train/images/images-2024-07-07T003813-679_jpg.rf.c084ed0a6aadf316bbb2bde5c2339fca.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/0125_jpg.rf.78edf14b1cbd1dee7da767f85e5e637c.jpg,Infrastructure_Damage_Concrete
/content/pothole-ek-1/valid/images/images218_jpg.rf.3625345f30747f53d31788cd8481e2be.jpg,Road_Issues_Pothole
/content/Domestic-trash-2/train/images/Datacluster-Trash-83-_jpg.rf.d1ffc4d67d066e582df8653071cfeac1.jpg,Domestic_trash
/content/illegal-parking-1/train/images/illegal-parking-391-_png.rf.4446e8e93f334028b41c1d2f48ddb4ab.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/train/images/IMG_8243_jpg.rf.975aedc9d3c27cb89287aca5a09b527e.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/2690344597412696924_jpg.rf.b3a97b53cc12741a38be05575815dd90.jpg,Vandalism_Graffiti
/content/concrete-3/test/images/555_JPG.rf.d24feea5a9650c3c2d235a29164c737c.jpg,Infrastructure_Damage_Concrete
/content/Domestic-trash-2/train/images/Datacluster-Trash-76-_jpg.rf.78cc2e88a78cb2827d9492312f6d858d.jpg,Domestic_trash
/content/concrete-3/train/images/001231_jpg.rf.d62ca35c959b90cc10c706035d0dc9d3.jpg,Infrastructure_Damage_Concrete
/content/Graffiti-1/train/images/image_510_jpg.rf.c1104b1c746b5b4ae8139b344b7bb906.jpg,Vandalism_Graffiti
/content/pothole-ek-1/train/images/youtube-25_jpg.rf.d020ac69a406c8a5127774132918359f.jpg,Road_Issues_Pothole
/content/Domestic-Trash--1/valid/images/Datacluster-Trash-206-_jpg.rf.423c92d2e1a7afe4c93223c490a40e62.jpg,Domestic_trash
/content/damaged-signs-Hind-2/valid/images/IMG_8139_jpg.rf.4c47ce5d233c638f390c58542ac66c6c.jpg,Road_Issues_Damaged_Sign
/content/damaged-signs-Hind-2/train/images/IMG_8089_jpg.rf.7cbdb26f64ad2a7ba8c5db11ce90256e.jpg,Road_Issues_Damaged_Sign
/content/damaged-signs-Hind-2/train/images/IMG_9091_jpg.rf.c41460631bc2e4b7b2c6f641d89df6c4.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/images-2024-07-07T003754-694_jpg.rf.704b5299da12ee2e32337fd51e98fc05.jpg,Vandalism_Graffiti
/content/damaged-signs-Hind-2/train/images/IMG_8755_jpg.rf.076d3b89396621e9cfa0065b577c985b.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/image_826_jpg.rf.fb2083267d1b1744bf11d552676f42b0.jpg,Vandalism_Graffiti
/content/Graffiti-1/train/images/2776762086200172979_jpg.rf.c113276f9f89237c09edbb6e4dff4be0.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/IMG_549900_jpg.rf.339214ab9e142cee9ed1272dad4f28db.jpg,Infrastructure_Damage_Concrete
/content/Road-holes-1/train/images/1102_jpg.rf.866a1c6f8047801da3a5812642c34673.jpg,Road_Issues_Pothole
/content/pothole-ek-1/train/images/images207_jpg.rf.3bcdcc4d3cbdb294bdf6917b9825bf90.jpg,Road_Issues_Pothole
/content/Graffiti-1/train/images/2690344597412696924_jpg.rf.b3a97b53cc12741a38be05575815dd90.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/001110_jpg.rf.2d93a4913ed473c9988c10e7dca9d183.jpg,Infrastructure_Damage_Concrete
/content/pothole-ek-1/valid/images/images21_jpg.rf.1f0a118de0471326350aaf27959dd1b8.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/test/images/IMG_9090_jpg.rf.970dc01468121c97477c24558a570b7f.jpg,Road_Issues_Damaged_Sign
/content/Domestic-trash-2/train/images/Datacluster-Trash-203-_jpg.rf.fcbd3c7b4eef521b00137dded3c34033.jpg,Domestic_trash
/content/concrete-3/train/images/001299_jpg.rf.86e63b9a61e0bef8a6c6390c449f5217.jpg,Infrastructure_Damage_Concrete
/content/Domestic-Trash--1/test/images/Datacluster-Trash-236-_jpg.rf.27ce611c54511ca25030d330132ec6f2.jpg,Domestic_trash
/content/Graffiti-1/train/images/images-96-_jpg.rf.a4381a21a701f69796fca0981234bcce.jpg,Vandalism_Graffiti
/content/damaged-signs-Hind-2/train/images/IMG_8729_jpg.rf.fdcd200b21cb61993fa582eb021b5925.jpg,Road_Issues_Damaged_Sign
/content/Domestic-trash-2/valid/images/Datacluster-Trash-227-_jpg.rf.de5f0cd49d4a6a290773135a32709591.jpg,Domestic_trash
/content/concrete-3/train/images/001344_jpg.rf.2d573f258c349a2bc832265fee90fa9e.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/493_JPG.rf.035073fd4865f67324289dda390bb3bd.jpg,Infrastructure_Damage_Concrete
/content/Road-holes-1/valid/images/1098_jpg.rf.baaaf4855534204378a25c115ce4e597.jpg,Road_Issues_Pothole
/content/Domestic-Trash--1/test/images/Datacluster-Trash-205-_jpg.rf.48c71c63c24478a7e4b312d72f15323a.jpg,Domestic_trash
/content/pothole-ek-1/train/images/youtube-28_jpg.rf.1f8cbea31ee67408de05ebd2b369bf0f.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_8919_jpg.rf.f4459f876617d6874b5e3645b4c2db36.jpg,Road_Issues_Damaged_Sign
/content/illegal-parking-1/train/images/illegal-parking-326-_png.rf.7e5206b5dc2463a7d3bf7337dd80e932.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/train/images/IMG_8655_jpg.rf.7068355d1464e64b0b321cea1ee60ceb.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/IMG_20180724_124210_jpg.rf.38aad2bb979afe149cc6b2a37bac7573.jpg,Vandalism_Graffiti
/content/Domestic-Trash--1/train/images/Datacluster-Trash-183-_jpg.rf.2676935f671b85222117f719aecb8ddf.jpg,Domestic_trash
/content/pothole-ek-1/train/images/images212_jpg.rf.40d9fb59ef6b84fa0e2a976e0f6ec2df.jpg,Road_Issues_Pothole
/content/pothole-ek-1/train/images/youtube-26_jpg.rf.a1f1dd2a4ed2d7722c11da858073720a.jpg,Road_Issues_Pothole
/content/concrete-3/train/images/0047_jpg.rf.9e99c58edbedfd21a4596a441b7cdc7e.jpg,Infrastructure_Damage_Concrete
/content/damaged-signs-Hind-2/train/images/IMG_8072_jpg.rf.9056906247426f6ded4620c156555f50.jpg,Road_Issues_Damaged_Sign
/content/Domestic-trash-2/valid/images/Datacluster-Trash-55-_jpg.rf.527eb820d2ac89299643bad198dd56b9.jpg,Domestic_trash
/content/illegal-parking-1/valid/images/illegal-parking-466-_png.rf.44f04001517d956dfbbf47b6bdb0bbdb.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/train/images/IMG_8266_jpg.rf.59e6367945e22ced8c70bb5863a4831b.jpg,Road_Issues_Damaged_Sign
/content/concrete-3/train/images/493_JPG.rf.035073fd4865f67324289dda390bb3bd.jpg,Infrastructure_Damage_Concrete
/content/pothole-ek-1/test/images/youtube-28_jpg.rf.80210062c8b194d82e056ef1b777afeb.jpg,Road_Issues_Pothole
/content/concrete-3/test/images/001078_jpg.rf.63765b06aa99ea29e40cbecb2bf6432b.jpg,Infrastructure_Damage_Concrete
/content/concrete-3/train/images/001283_jpg.rf.8160912fb4c4647239dc52fd452263b0.jpg,Infrastructure_Damage_Concrete
/content/Graffiti-1/valid/images/2719172737081984051_jpg.rf.130f3f02c064a0057461ffe920300bbe.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/001134_jpg.rf.728be4811c572e8852e7b87ccafbb472.jpg,Infrastructure_Damage_Concrete
/content/Graffiti-1/train/images/images-2024-07-07T003812-595_jpg.rf.36cc4c23fd52cd349123994bd98fb914.jpg,Vandalism_Graffiti
/content/illegal-parking-1/train/images/illegal-parking-112-_png.rf.68f45cd7022eac9217880b42e0e3e8c6.jpg,Parking_Issues_Illegal_Parking
/content/illegal-parking-1/train/images/illegal-parking-447-_png.rf.8c868a82e122edc491771974b411b347.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/valid/images/IMG_8259_jpg.rf.f1615f380c9993f85c89f665d4e34324.jpg,Road_Issues_Damaged_Sign
/content/illegal-parking-1/train/images/illegal-parking-90-_png.rf.71dcb5569965adb7b9a73cb83db5a740.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/images207_jpg.rf.5330bdb352661ed043f6b26f8e765132.jpg,Road_Issues_Pothole
/content/illegal-parking-1/train/images/illegal-parking-56-_png.rf.e5fb8aeb4f3c593c18e5a62e229d630f.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/train/images/IMG_8252_jpg.rf.85c47f294f1d97a395aedb34232cd1f6.jpg,Road_Issues_Damaged_Sign
/content/Graffiti-1/train/images/2687460264911444241_jpg.rf.37c09f338ff375ca8dce20ee3760ab94.jpg,Vandalism_Graffiti
/content/concrete-3/train/images/IMG_550705_jpg.rf.ff38bf4794eb2feb1c73947033052d29.jpg,Infrastructure_Damage_Concrete
/content/illegal-parking-1/train/images/illegal-parking-564-_png.rf.13f6ea289b2d7abd8a5778a6512c2764.jpg,Parking_Issues_Illegal_Parking
/content/damaged-signs-Hind-2/train/images/IMG_8831_jpg.rf.ec8d498e0e574ff638dbd9a996e29a5e.jpg,Road_Issues_Damaged_Sign
/content/illegal-parking-1/train/images/illegal-parking-712-_png.rf.e94a8e6d17229f5466a092ef45a33a04.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/images211_jpg.rf.c78605523b0c2d9134b2f82eaa3e1174.jpg,Road_Issues_Pothole
/content/pothole-ek-1/train/images/images218_jpg.rf.c49bc8152d18f03f00cc3be876ce495a.jpg,Road_Issues_Pothole
/content/illegal-parking-1/train/images/illegal-parking-631-_png.rf.1aeb6c7c998612802ab59f4e1952b800.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/youtube-29_jpg.rf.758f4ee20fecd0371a642e83956fb628.jpg,Road_Issues_Pothole
/content/concrete-3/test/images/000100_jpg.rf.be59c96fa766288c5844f0387ba60f6d.jpg,Infrastructure_Damage_Concrete
/content/illegal-parking-1/train/images/illegal-parking-488-_png.rf.ce09706479555d2e6a3e8b971c05a422.jpg,Parking_Issues_Illegal_Parking
/content/illegal-parking-1/train/images/illegal-parking-14-_png.rf.c6ecd7d7a4b92b1d4173393b421842c4.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/youtube-28_jpg.rf.62105eb021f25310a457fe963a041f4f.jpg,Road_Issues_Pothole
/content/Domestic-trash-2/train/images/Datacluster-Trash-82-_jpg.rf.6d36334411b389b9f38a449acbb74eb8.jpg,Domestic_trash
/content/pothole-ek-1/test/images/images224_jpg.rf.b8e434356e43d1fa68f738365f39f0ad.jpg,Road_Issues_Pothole
/content/damaged-signs-Hind-2/train/images/IMG_9075_jpg.rf.65c653e8186e7cd29b5e71ba312d2f26.jpg,Road_Issues_Damaged_Sign
/content/Road-holes-1/train/images/1101_jpg.rf.1627e6bfd348a810e4d3538c0ce91980.jpg,Road_Issues_Pothole
/content/illegal-parking-1/train/images/illegal-parking-63-_png.rf.49dbca990e4006e23cfdf97542d9864c.jpg,Parking_Issues_Illegal_Parking
/content/pothole-ek-1/train/images/images211_jpg.rf.5be1b21e17d5d5986f360c7e673e384b.jpg,Road_Issues_Pothole
